PER;ANIO;MES;CONGLOMERADO;NOMBREDD;NOMBREPP;NOMBREDI;P617_1;P617_2;P617_3;P617_4
1;2020;1;15557;UCAYALI;CORONEL PORTILLO;MANANTAY; ; ; ; 
1;2020;1;15557;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;1;15557;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;3;3
1;2020;1;15557;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;3;3
1;2020;1;15557;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
4;2020;2;15558;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;3;3
4;2020;2;15558;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;2;2
4;2020;2;15558;UCAYALI;CORONEL PORTILLO;MANANTAY; ; ; ; 
4;2020;2;15558;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
4;2020;2;15558;UCAYALI;CORONEL PORTILLO;MANANTAY; ; ; ; 
4;2020;2;15558;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
4;2020;2;15558;UCAYALI;CORONEL PORTILLO;MANANTAY;4;3;2;2
4;2020;2;15558;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
4;2020;2;15558;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
4;2020;2;15558;UCAYALI;CORONEL PORTILLO;MANANTAY;4;4;3;3
4;2020;2;15558;UCAYALI;CORONEL PORTILLO;MANANTAY;5;5;5;5
4;2020;2;15558;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;5;5
4;2020;2;15558;UCAYALI;CORONEL PORTILLO;MANANTAY;5;5;5;5
4;2020;2;15558;UCAYALI;CORONEL PORTILLO;MANANTAY;5;5;5;5
4;2020;2;15558;UCAYALI;CORONEL PORTILLO;MANANTAY;3;4;3;3
4;2020;2;15558;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
4;2020;2;15558;UCAYALI;CORONEL PORTILLO;MANANTAY; ; ; ; 
4;2020;2;15558;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
4;2020;2;15558;UCAYALI;CORONEL PORTILLO;MANANTAY; ; ; ; 
4;2020;2;15558;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
4;2020;2;15558;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;2;2
4;2020;2;15558;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;2
4;2020;2;15610;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
4;2020;2;15610;UCAYALI;CORONEL PORTILLO;MANANTAY; ; ; ; 
4;2020;2;15610;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
4;2020;2;15610;UCAYALI;CORONEL PORTILLO;MANANTAY; ; ; ; 
4;2020;2;15610;UCAYALI;CORONEL PORTILLO;MANANTAY; ; ; ; 
4;2020;2;15610;UCAYALI;CORONEL PORTILLO;MANANTAY;1;2;2;2
4;2020;2;15610;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;1;1
4;2020;2;15610;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;2;2
4;2020;2;15610;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;2;2
4;2020;2;15610;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;2;2
4;2020;2;15610;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
4;2020;2;15610;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
4;2020;2;15610;UCAYALI;CORONEL PORTILLO;MANANTAY; ; ; ; 
4;2020;2;15610;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
4;2020;2;15610;UCAYALI;CORONEL PORTILLO;MANANTAY; ; ; ; 
4;2020;2;15610;UCAYALI;CORONEL PORTILLO;MANANTAY; ; ; ; 
4;2020;2;15610;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
1;2020;3;15549;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;2;2
1;2020;3;15549;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;3;15549;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;3;15549;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;1;1
1;2020;3;15549;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;3;15549;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
1;2020;3;15549;UCAYALI;CORONEL PORTILLO;MANANTAY; ; ; ; 
1;2020;3;15549;UCAYALI;CORONEL PORTILLO;MANANTAY;1;2;2;2
1;2020;3;15549;UCAYALI;CORONEL PORTILLO;MANANTAY; ; ; ; 
1;2020;3;15549;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;3;15549;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;2;2
1;2020;3;15549;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
1;2020;3;15549;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;1;1
1;2020;3;15549;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
1;2020;3;15549;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
2;2020;3;15602;UCAYALI;CORONEL PORTILLO;MANANTAY; ; ; ; 
2;2020;3;15602;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
2;2020;3;15602;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;2;2
2;2020;3;15602;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
2;2020;3;15602;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
2;2020;3;15602;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
2;2020;3;15602;UCAYALI;CORONEL PORTILLO;MANANTAY; ; ; ; 
2;2020;3;15602;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;4;4
2;2020;3;15602;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;3
2;2020;3;15602;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;3
2;2020;3;15602;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
2;2020;3;15602;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
2;2020;3;15602;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
2;2020;3;15602;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;1;1
2;2020;3;15602;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
2;2020;3;15602;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;2;2
2;2020;3;15602;UCAYALI;CORONEL PORTILLO;MANANTAY; ; ; ; 
2;2020;3;15602;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;1;1
2;2020;3;15602;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;3;3
2;2020;3;15602;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;2;2
2;2020;3;15602;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
2;2020;3;15602;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
2;2020;3;15602;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;2;2
2;2020;4;15538;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
2;2020;4;15538;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;2;2
2;2020;4;15538;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
2;2020;4;15538;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;1;1
2;2020;4;15538;UCAYALI;CORONEL PORTILLO;MANANTAY; ; ; ; 
2;2020;4;15538;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
2;2020;4;15538;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;2;2
2;2020;4;15538;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
2;2020;4;15568;UCAYALI;CORONEL PORTILLO;MANANTAY;1;2;3;3
2;2020;4;15568;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;2;2
2;2020;4;15568;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;3;3
2;2020;4;15568;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;3;3
2;2020;4;15568;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;5;5
2;2020;4;15568;UCAYALI;CORONEL PORTILLO;MANANTAY;4;4;2;2
2;2020;4;15568;UCAYALI;CORONEL PORTILLO;MANANTAY;1;3;1;1
2;2020;4;15568;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;5;5
1;2020;5;15583;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;2;2
1;2020;5;15583;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;2;1
1;2020;5;15583;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;5;15583;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;2;2
1;2020;5;15583;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;5;15583;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;2;2
1;2020;5;15583;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
3;2020;6;15521;UCAYALI;CORONEL PORTILLO;MANANTAY;1;2;1;1
3;2020;6;15521;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
3;2020;6;15521;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
3;2020;6;15521;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;5;5
3;2020;6;15521;UCAYALI;CORONEL PORTILLO;MANANTAY;1;2;1;1
3;2020;6;15521;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
3;2020;6;15521;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;1;1
3;2020;6;15524;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
3;2020;6;15524;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
3;2020;6;15524;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
3;2020;6;15524;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
3;2020;6;15524;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
3;2020;6;15524;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
3;2020;6;15524;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;5;5
1;2020;6;15528;UCAYALI;CORONEL PORTILLO;MANANTAY;2;3;3;2
1;2020;6;15528;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
1;2020;6;15528;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;5;1
1;2020;6;15528;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;6;15528;UCAYALI;CORONEL PORTILLO;MANANTAY; ; ; ; 
1;2020;6;15528;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;3;3
1;2020;6;15528;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;2;2
1;2020;6;15528;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
2;2020;7;15551;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;2;2
2;2020;7;15551;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
2;2020;7;15551;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;3;3
2;2020;7;15551;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
2;2020;7;15551;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;3;3
2;2020;7;15551;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
2;2020;7;15551;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;2;2
1;2020;8;15572;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;2;2
1;2020;8;15572;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
1;2020;8;15572;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;8;15572;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;8;15572;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
1;2020;8;15572;UCAYALI;CORONEL PORTILLO;MANANTAY; ; ; ; 
1;2020;8;15572;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;8;15572;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
1;2020;8;49317;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;8;49317;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
1;2020;8;49317;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;1;1
1;2020;8;49317;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;8;49317;UCAYALI;CORONEL PORTILLO;MANANTAY;1;2;2;2
1;2020;8;49317;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;8;49317;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;3;3
1;2020;8;49317;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;3;3
1;2020;9;15550;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;2;2
1;2020;9;15550;UCAYALI;CORONEL PORTILLO;MANANTAY;4;3;4;3
1;2020;9;15550;UCAYALI;CORONEL PORTILLO;MANANTAY;2;3;5;5
1;2020;9;15550;UCAYALI;CORONEL PORTILLO;MANANTAY;1;2;5;5
1;2020;9;15550;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
1;2020;9;15550;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
1;2020;9;15550;UCAYALI;CORONEL PORTILLO;MANANTAY;1;2;1;1
1;2020;9;15550;UCAYALI;CORONEL PORTILLO;MANANTAY;2;3;2;2
1;2020;9;15550;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
1;2020;9;15550;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
1;2020;9;15550;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
1;2020;9;15550;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;2;2
1;2020;9;15550;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;5;5
1;2020;9;15550;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;5;5
1;2020;9;15550;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;5;5
1;2020;9;15550;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
1;2020;9;15550;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;3;3
1;2020;9;15550;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;2;2
1;2020;9;15550;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;2;2
1;2020;9;15550;UCAYALI;CORONEL PORTILLO;MANANTAY;1;3;2;2
4;2020;9;15597;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
4;2020;9;15597;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
4;2020;9;15597;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
4;2020;9;15597;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
4;2020;9;15597;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
4;2020;9;15597;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
4;2020;9;15597;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
4;2020;9;15597;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
4;2020;9;15597;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
4;2020;9;15597;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
4;2020;9;15597;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
4;2020;9;15597;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
4;2020;9;15597;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
4;2020;9;15597;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
4;2020;9;15597;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
4;2020;9;15597;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
4;2020;9;15597;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
4;2020;9;15597;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
4;2020;9;15597;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
4;2020;9;15597;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
4;2020;9;15597;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
4;2020;9;15597;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
4;2020;9;15597;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
4;2020;9;15597;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
3;2020;9;45622;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
3;2020;9;45622;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;1;1
3;2020;9;45622;UCAYALI;CORONEL PORTILLO;MANANTAY;1;2;3;3
3;2020;9;45622;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
3;2020;9;45622;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;1;1
3;2020;9;45622;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;2;2
3;2020;9;45622;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;1;1
3;2020;9;45622;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;2;2
3;2020;9;45622;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;2;2
3;2020;9;45622;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;2;2
3;2020;9;45622;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
3;2020;9;45622;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;1;1
3;2020;9;45622;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;5;5
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;3;2
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;2;2
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;4;3
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;4;3
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;3;3
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;2;1
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;2;2
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;2;2
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;2;2
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;3;3
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;3;2
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;3;3
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;3;3
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;1;1
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;1;1
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;3;1;1;1
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;1
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;2;1
1;2020;10;15587;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;5;5
1;2020;11;15525;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
1;2020;11;15525;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;1;1
1;2020;11;15525;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;2;2
1;2020;11;15525;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;3;3
1;2020;11;15525;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;1;1
1;2020;11;15525;UCAYALI;CORONEL PORTILLO;MANANTAY;1;2;1;1
1;2020;11;15525;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
1;2020;11;15525;UCAYALI;CORONEL PORTILLO;MANANTAY;2;3;2;2
1;2020;11;15525;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;2;2
1;2020;11;15525;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;1;1
1;2020;11;15525;UCAYALI;CORONEL PORTILLO;MANANTAY;4;4;4;4
1;2020;11;15525;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;2;2
1;2020;11;15525;UCAYALI;CORONEL PORTILLO;MANANTAY;1;3;2;2
1;2020;11;15525;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;2;2
1;2020;11;15525;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;1;1
1;2020;11;15525;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;2;2
1;2020;11;15525;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
1;2020;11;15525;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;2;2
1;2020;11;15525;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;2;2
1;2020;11;15525;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;2;2
1;2020;11;15525;UCAYALI;CORONEL PORTILLO;MANANTAY;1;2;1;1
4;2020;12;15527;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;2;2
4;2020;12;15527;UCAYALI;CORONEL PORTILLO;MANANTAY;2;3;3;3
4;2020;12;15527;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;2;2
4;2020;12;15527;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;1;1
4;2020;12;15527;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;2;2
4;2020;12;15527;UCAYALI;CORONEL PORTILLO;MANANTAY;1;2;1;1
4;2020;12;15527;UCAYALI;CORONEL PORTILLO;MANANTAY;1;2;1;1
4;2020;12;15527;UCAYALI;CORONEL PORTILLO;MANANTAY;2;3;3;3
4;2020;12;15527;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;2;2
4;2020;12;15527;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;2;2
4;2020;12;15527;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;2;2
4;2020;12;15527;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;3;3
4;2020;12;15527;UCAYALI;CORONEL PORTILLO;MANANTAY;3;2;3;3
4;2020;12;15600;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
4;2020;12;15600;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;2;2
4;2020;12;15600;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
4;2020;12;15600;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
4;2020;12;15600;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
4;2020;12;15600;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
4;2020;12;15600;UCAYALI;CORONEL PORTILLO;MANANTAY;4;4;3;3
4;2020;12;15600;UCAYALI;CORONEL PORTILLO;MANANTAY;2;1;1;1
4;2020;12;15600;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
4;2020;12;15600;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
4;2020;12;15600;UCAYALI;CORONEL PORTILLO;MANANTAY;3;1;1;1
4;2020;12;15600;UCAYALI;CORONEL PORTILLO;MANANTAY;3;3;3;3
4;2020;12;15600;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
4;2020;12;15600;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
4;2020;12;15600;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
4;2020;12;15600;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;2;2
4;2020;12;15600;UCAYALI;CORONEL PORTILLO;MANANTAY;2;2;1;1
4;2020;12;15600;UCAYALI;CORONEL PORTILLO;MANANTAY;1;1;1;1
2;2020;1;15745;UCAYALI;ATALAYA;RAYMONDI;1;1;1;1
2;2020;1;15745;UCAYALI;ATALAYA;RAYMONDI;2;2;1;2
2;2020;1;15745;UCAYALI;ATALAYA;RAYMONDI;2;2;2;2
2;2020;1;15745;UCAYALI;ATALAYA;RAYMONDI;2;2;1;1
2;2020;1;15745;UCAYALI;ATALAYA;RAYMONDI;2;2;1;1
2;2020;1;15745;UCAYALI;ATALAYA;RAYMONDI;2;2;1;1
2;2020;1;15745;UCAYALI;ATALAYA;RAYMONDI;3;2;2;3
2;2020;1;15745;UCAYALI;ATALAYA;RAYMONDI;1;2;1;1
2;2020;1;15745;UCAYALI;ATALAYA;RAYMONDI;2;2;2;2
2;2020;1;15745;UCAYALI;ATALAYA;RAYMONDI;2;2;1;1
2;2020;1;15745;UCAYALI;ATALAYA;RAYMONDI;5;5;5;5
2;2020;1;15745;UCAYALI;ATALAYA;RAYMONDI;2;2;2;2
2;2020;1;15745;UCAYALI;ATALAYA;RAYMONDI;2;2;2;2
2;2020;1;15745;UCAYALI;ATALAYA;RAYMONDI;2;2;2;2
2;2020;1;15745;UCAYALI;ATALAYA;RAYMONDI;2;2;1;1
2;2020;1;15749;UCAYALI;ATALAYA;RAYMONDI;2;2;2;2
2;2020;1;15749;UCAYALI;ATALAYA;RAYMONDI;2;2;2;2
2;2020;1;15749;UCAYALI;ATALAYA;RAYMONDI;2;2;2;2
2;2020;1;15749;UCAYALI;ATALAYA;RAYMONDI;5;5;5;5
2;2020;1;15749;UCAYALI;ATALAYA;RAYMONDI;2;2;1;1
2;2020;1;15749;UCAYALI;ATALAYA;RAYMONDI;2;2;1;1
2;2020;1;15749;UCAYALI;ATALAYA;RAYMONDI;2;2;2;2
2;2020;1;15749;UCAYALI;ATALAYA;RAYMONDI;2;2;2;2
