idmunici;ccdd;ccpp;ccdi;Departamento;Provincia;Distrito;Tipomuni;VFI_P69;P69_1;P69_1_T;P69_1_M;P69_1_H;P69_2;P69_2_T;P69_2_M;P69_2_H;VFI_P70;P70_1;P70A_1_1;P70A_1_2;P70A_1_3;P70_2;P70A_2_1;P70A_2_2;P70A_2_3;P70_3;P70A_3_1;P70A_3_2;P70A_3_3;P70_4;P70A_4_1;P70A_4_2;P70A_4_3;P70_5;P70A_5_1;P70A_5_2;P70A_5_3;P70A_5_O;P70_6;P70A_6_1;P70A_6_2;P70A_6_3;P70_7;P70A_7_1;P70A_7_2;P70A_7_3;P70_8;P70A_8_1;P70A_8_2;P70A_8_3;P70A_8_O;P70_9;P70A_9_1;P70A_9_2;P70A_9_3;P70_10;P70A_10_1;P70A_10_2;P70A_10_3;P70_11;P70A_11_1;P70A_11_2;P70A_11_3;P70A_11_O;P70_12;P70A_12_1;P70_13;P70A_13_1;P70_14;P70A_14_1;P70_15;P70A_15_1;P70_16;P70A_16_1;P70A_16_O;VFI_P71;P71;P71_1;P71A_1;P71_2;P71A_2;P71_3;P71A_3;P71_4;P71A_4;P71_5;P71A_5;P71_6;P71A_6;P71_7;P71A_7;P71_8;P71A_8;P71_9;P71A_9;P71_10;P71A_10;P71_11;P71A_11;P71_12;P71A_12;P71A_12_O;VFI_P72A;P72A;P72A_1;P72A_2;VFI_P72B;P72B;P72B_1;VFI_P73;P73_1;P73_2;P73_3;P73_4;P73_4_O;VFI_P74;P74;VFI_P75;P75;VFI_P76;P76_1;P76A_1;P76_2;P76A_2;P76_3;P76A_3;P76_4;P76A_4;P76_5;P76A_5;P76_6;P76_7;VFI_P77;P77_1;P77_2;P77_3;P77_4;VFI_P78;P78_1;P78_2;P78_3;P78_4;P78_4_O;P78_5;VFI_P79;P79_1;P79A_1_1;P79A_1_2;P79_2;P79A_2_1;P79A_2_2;P79_3;P79A_3_1;P79A_3_2;P79_4;P79A_4_1;P79A_4_2;P79_5;P79A_5_1;P79A_5_2;P79A_5_O;VFI_P80;P80_1;P80_2;P80_3;P80_4;P80_5;P80_6;P80_7;P80_8;P80_9;P80_9_O;P80_10
090616;09;06;16;HUANCAVELICA;HUAYTARA;TAMBO;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;12;1;12;2; ;1;8;2; ;2;2;1;0;2;3;0;1; ; ; ; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;4;0;0;0;0;0; ;0
090701;09;07;01;HUANCAVELICA;TAYACAJA;PAMPAS;1;1;1;18;1;17;1;12;0;12;1;1;1;1;0;1;7;7;0;1;3;3;0;2; ; ; ;2; ; ; ; ;1;16;16;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;12;1;12;2; ;2; ;2; ; ;1;1;1;2;1;3;2; ;2; ;2; ;1;15;2; ;1;8;2; ;1;12;1;10;2; ; ;1;1;6;6;1;1;4;1;1;2;3;0; ;1;3;1;1;1;1;13;1;2;1;2;1;3;1;1;2;2;1;1;0;0;0;1;1;0;0;0; ;0;1;2; ; ;2; ; ;1;12;0;2; ; ;2; ; ; ;1;0;0;3;4;0;6;0;0;0; ;0
090702;09;07;02;HUANCAVELICA;TAYACAJA;ACOSTAMBO;2;1;1;2;0;2;1;2;0;2;1;1;0;0;0;1;2;2;0;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ; ;1;1;2; ;1;2;2; ;2; ;2; ;1;48;2; ;1;6;1;4;1;62;2; ;2; ; ;1;1;5;5;1;1;5;1;0;2;0;0; ;1;5;1;1;1;1;12;1;2;1;2;1;12;1;2;2;2;1;1;0;0;0;1; ; ; ; ; ;5;1;2; ; ;2; ; ;1;0;3;2; ; ;2; ; ; ;1;0;0;3;4;5;6;7;0;0; ;0
090703;09;07;03;HUANCAVELICA;TAYACAJA;ACRAQUIA;2;1;1;5;1;4;1;5;1;4;1;1;0;0;0;1;1;0;1;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;1;1;0;2; ; ; ;2; ; ; ; ;1;3;2; ;1;5;2; ;2; ; ;1;1;2; ;1;100;2; ;1;1;2; ;1;50;2; ;1;20;2; ;1;30;1;30;2; ; ;1;1;4;4;1;1;4;1;1;2;0;0; ;1;4;1;1;1;2; ;2; ;1;1;1;1;1;1;2;2;1;0;0;3;0;1;1;2;3;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
090704;09;07;04;HUANCAVELICA;TAYACAJA;AHUAYCHA;2;1;1;4;0;4;1;6;0;6;1;1;0;0;0;1;2;2;0;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;4;2; ;1;4;2; ;2; ; ;1;1;1;2;2; ;2; ;2; ;2; ;2; ;2; ;1;5;2; ;1;4;2; ;2; ; ;1;1;3;3;1;1;3;1;0;2;0;0; ;1;5;1;1;1;1;3;2; ;1;1;2; ;2; ;2;2;1;1;0;0;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;4;0;2; ; ;2; ; ; ;1;0;0;3;4;5;6;0;0;0; ;0
090705;09;07;05;HUANCAVELICA;TAYACAJA;COLCABAMBA;2;1;1;6;0;6;1;6;0;6;1;1;0;0;0;1;1;0;1;2;0;0;0;2; ; ; ;2; ; ; ; ;1;3;3;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;6;1;6;1;6;2; ;2; ; ;1;1;2; ;2; ;2; ;2; ;1;1;1;5;2; ;1;3;1;3;2; ;1;30;2; ; ;1;1;4;4;1;1;4;1;1;0;3;0; ;1;5;1;1;1;1;6;2; ;1;2;1;18;1;1;2;2;1;1;0;0;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;16;0;2; ; ;2; ; ; ;1;1;0;0;4;0;0;0;0;0; ;0
090706;09;07;06;HUANCAVELICA;TAYACAJA;DANIEL HERNANDEZ;2;1;1;4;0;4;1;4;0;4;1;1;0;0;0;1;6;4;2;2;0;0;0;2; ; ; ;2; ; ; ; ;1;6;6;0;1;8;8;0;2; ; ; ; ;1;1;1;0;1;1;1;0;2; ; ; ; ;1;6;2; ;1;6;2; ;2; ; ;1;1;2; ;2; ;2; ;2; ;2; ;1;7;2; ;1;3;2; ;1;1;1;2;2; ; ;1;1;4;4;1;1;4;1;1;2;3;0; ;1;1;1;1;1;1;9;2; ;1;2;1;2;1;1;2;2;1;0;0;3;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
090707;09;07;07;HUANCAVELICA;TAYACAJA;HUACHOCOLPA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2;1;2;2; ;2; ;2; ;2;1;1;0;0;3;0;1; ; ; ; ; ;5;1;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;0;0;3;4;0;0;0;0;0; ;0
090709;09;07;09;HUANCAVELICA;TAYACAJA;HUARIBAMBA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2; ;2; ;1;1;2; ;2;2;1;0;0;3;0;1;1;2;0;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
090710;09;07;10;HUANCAVELICA;TAYACAJA;ÑAHUIMPUQUIO;2;1;1;2;0;2;1;2;0;2;1;1;0;0;0;1;2;2;0;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ;2; ;1;2;2; ;2; ; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;2;2; ;2; ; ;1;1;5;5;1;1;1;1;0;2;0;0; ;1;3;1;1;1;1;12;1;4;1;3;1;1;2; ;2;2;1;0;0;3;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;2; ; ;1;2;0;2; ; ; ;1;0;0;3;4;0;0;0;0;0; ;0
090711;09;07;11;HUANCAVELICA;TAYACAJA;PAZOS;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;10;2; ;2; ;1;10;1;2;2;2;1;1;2;3;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;14;0;2; ; ;2; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
090713;09;07;13;HUANCAVELICA;TAYACAJA;QUISHUAR;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;12;2; ;2; ;2; ;2; ;2;2;1;1;0;0;0;1;1;2;0;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;4;0;0;0;0;0; ;0
090714;09;07;14;HUANCAVELICA;TAYACAJA;SALCABAMBA;2;1;2; ; ; ;1;3;0;3;1;1;0;0;0;2; ; ; ;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;2;2; ;1;6;2; ;2; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;2; ;0; ; ; ; ; ;0; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0;3;0;0;0;0;0;0; ;0
090715;09;07;15;HUANCAVELICA;TAYACAJA;SALCAHUASI;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
090716;09;07;16;HUANCAVELICA;TAYACAJA;SAN MARCOS DE ROCCHAC;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2; ;2; ;2; ;1;1;1;2;1;0;0;3;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;13;0;2; ; ;2; ; ; ;1;1;0;3;0;5;0;0;0;0; ;0
090717;09;07;17;HUANCAVELICA;TAYACAJA;SURCUBAMBA;2;1;2; ; ; ;1;4;0;4;1;1;0;0;0;2; ; ; ;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;4;1;4;1;4;2; ;2; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;2; ;0; ; ; ; ; ;0; ;1;1;1;1;1;2; ;2; ;2; ;1;1;2;1;1;1;0;0;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;2; ; ;1;1;1;2; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
090718;09;07;18;HUANCAVELICA;TAYACAJA;TINTAY PUNCU;2;1;1;6;1;5;1;6;1;5;1;1;0;0;0;1;1;0;1;2;0;0;0;2; ; ; ;2; ; ; ; ;1;1;1;0;2; ; ; ;2; ; ; ; ;1;1;1;0;2; ; ; ;2; ; ; ; ;1;6;2; ;1;6;2; ;2; ; ;1;1;2; ;1;6;1;10;2; ;2; ;1;4;2; ;1;1;1;12;1;20;2; ;2; ; ;1;2; ; ;1;2; ;0; ; ; ; ; ;0; ;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;0;2;0;0;1;1;0;0;0; ;0;1;2; ; ;2; ; ;2; ; ;1;8;4;2; ; ; ;1;0;0;3;4;0;0;0;0;0; ;0
090719;09;07;19;HUANCAVELICA;TAYACAJA;QUICHUAS;2;1;1;4;0;4;1;2;0;2;1;1;0;0;0;2; ; ; ;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;1;3;3;0;2; ; ; ; ;1;1;1;0;1;1;1;0;2; ; ; ; ;1;2;2; ;1;2;2; ;2; ; ;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;2; ;0; ; ; ; ; ;0; ;1;1;1;1;4;2; ;2; ;1;2;2; ;2;2;1;1;0;0;0;1;1;2;3;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
090720;09;07;20;HUANCAVELICA;TAYACAJA;ANDAYMARCA;2;1;1;2;0;2;1;2;0;2;1;1;0;0;0;2; ; ; ;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;1;1;0;2; ; ; ;2; ; ; ; ;1;2;2; ;1;2;2; ;2; ; ;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;2; ;0; ; ; ; ; ;0; ;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;0;1;1;0;0;0; ;0;1;2; ; ;1;0;5;2; ; ;2; ; ;2; ; ; ;1;0;0;3;0;0;6;0;0;0; ;0
090721;09;07;21;HUANCAVELICA;TAYACAJA;ROBLE;2;1;1;4;0;4;1;4;0;4;1;1;0;0;0;1;1;1;0;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;1;1;0;2; ; ; ;2; ; ; ; ;1;8;1;8;1;8;2; ;2; ; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ; ;1;1;4;4;1;2; ;0; ; ; ; ; ;0; ;1;1;1;1;1;2; ;2; ;2; ;2; ;2;2;1;1;2;3;0;1;1;2;0;0; ;0;1;2; ; ;2; ; ;2; ; ;1;1;4;2; ; ; ;1;0;0;0;0;0;6;0;0;0; ;0
090722;09;07;22;HUANCAVELICA;TAYACAJA;PICHOS;2;1;1;1;0;1;1;1;0;1;1;1;2;1;1;2; ; ; ;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ;2; ;1;1;2; ;2; ; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;2;2; ;2; ; ;1;2; ; ;1;2; ;0; ; ; ; ; ;0; ;1;1;1;1;1;2; ;2; ;2; ;2; ;2;2;1;0;2;0;0;1;0;2;0;0; ;0;1;2; ; ;2; ; ;1;1;10;2; ; ;2; ; ; ;1;1;0;0;4;0;0;0;0;0; ;0
090723;09;07;23;HUANCAVELICA;TAYACAJA;SANTIAGO DE TUCUMA;2;1;2; ; ; ;1;2;0;2;1;1;0;0;0;1;2;2;0;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ;2; ;1;2;2; ;2; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;1;1;0;0;3;0; ;1;5;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0;3;0;1;1;2;0;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
100101;10;01;01;HUANUCO;HUANUCO;HUANUCO;1;1;1;44;12;32;1;80;16;64;1;1;5;5;0;1;5;1;4;1;20;20;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;7;6;1;2; ; ; ;2; ; ; ; ;1;80;1;80;1;80;2; ;2; ; ;1;1;1;72;1;13;2; ;1;22;1;9;1;84;1;93;1;7;1;240;1;19;1;15;2; ; ;1;1;8;8;1;1;8;1;1;0;0;0; ;1;1;1;1;1;1;12;1;4;1;6;1;18;1;2;1;1;1;1;0;0;0;1;1;2;3;4;PLAN DE PROGRAMAS PREVENTIVOS;0;1;1;5;0;1;5;0;1;30;0;2; ; ;2; ; ; ;1;0;0;3;4;0;6;0;0;0; ;0
100102;10;01;02;HUANUCO;HUANUCO;AMARILIS;2;1;1;26;3;23;1;52;3;49;1;1;13;8;5;1;13;4;9;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;1;50;50;0;2; ; ; ; ;2; ; ; ;1;1;1;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ; ;1;1;1;94;1;1;1;17;1;3;1;1;1;140;1;98;1;84;1;46;1;275;1;18;2; ; ;1;1;6;6;1;1;6;1;1;0;3;0; ;1;1;1;1;1;1;6;1;4;1;2;1;18;1;2;1;2;1;1;2;3;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;36;8;2; ; ;2; ; ; ;1;1;2;3;4;5;6;7;8;0; ;0
100103;10;01;03;HUANUCO;HUANUCO;CHINCHAO;2;1;1;5;2;3;1;7;1;6;1;1;0;0;0;2; ; ; ;1;1;1;0;2; ; ; ;2; ; ; ; ;2; ; ; ;1;5;5;0;2; ; ; ; ;2; ; ; ;1;1;1;0;2; ; ; ; ;2; ;2; ;1;7;2; ;2; ; ;1;1;2; ;1;2;2; ;2; ;2; ;1;2;2; ;1;3;1;3;1;4;2; ;2; ; ;1;1;5;5;1;2; ;0; ; ; ; ; ;0; ;1;1;1;1;12;1;4;1;6;1;30;1;2;2;2;1;1;2;3;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;17;0;2; ; ;2; ; ; ;1;0;0;3;4;0;6;0;0;0; ;0
100104;10;01;04;HUANUCO;HUANUCO;CHURUBAMBA;2;1;2; ; ; ;1;19;1;18;1;1;1;1;0;1;2;2;0;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;19;2; ;1;19;2; ;2; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;4;4;1;1;1;1;1;2;0;0; ;1;3;1;1;1;1;12;1;1;1;1;2; ;1;1;2;2;1;1;0;0;0;1;1;2;0;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;3;4;5;6;7;8;0; ;0
100105;10;01;05;HUANUCO;HUANUCO;MARGOS;2;1;1;4;0;4;1;4;0;4;1;1;0;0;0;2; ; ; ;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;4;1;4;1;4;2; ;2; ; ;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ;1;1;4;4;1;1;2;1;0;0;3;0; ;1;2;1;1;1;1;2;2; ;1;2;2; ;2; ;2;2;1;0;0;3;0;1;1;2;3;0; ;0;1;2; ; ;1;1;2;2; ; ;2; ; ;2; ; ; ;1;0;0;3;0;5;0;0;0;0; ;0
100106;10;01;06;HUANUCO;HUANUCO;QUISQUI;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;4;0;2; ; ;2; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
100107;10;01;07;HUANUCO;HUANUCO;SAN FRANCISCO DE CAYRAN;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;4;1;8;2; ;2; ;1;7;1;2;1;1;0;3;0;1;1;2;0;0; ;0;1;2; ; ;1;2;1;1;3;1;1;2;0;2; ; ; ;1;0;0;3;4;0;6;0;0;0; ;0
100108;10;01;08;HUANUCO;HUANUCO;SAN PEDRO DE CHAULAN;2;1;1;4;0;4;1;4;0;4;1;1;0;0;0;2; ; ; ;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;10;2; ;1;12;2; ;1;4;GRILLETE;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ;1;1;4;4;1;1;4;1;1;0;0;0; ;1;2;1;1;1;1;7;2; ;2; ;2; ;2; ;2;2;1;1;0;0;0;1; ; ; ; ; ;5;1;1;1;0;2; ; ;1;0;17;2; ; ;2; ; ; ;1;0;0;3;4;0;6;0;0;0; ;0
100109;10;01;09;HUANUCO;HUANUCO;SANTA MARIA DEL VALLE;2;1;1;12;0;12;1;10;0;10;1;1;1;1;0;1;1;1;0;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;10;2; ;2; ;2; ;2; ; ;1;1;2; ;1;2;1;1;2; ;2; ;1;5;2; ;1;12;1;18;1;12;2; ;2; ; ;1;2; ; ;1;2; ;0; ; ; ; ; ;0; ;1;1;1;1;6;2; ;1;3;2; ;1;1;1;2;1;1;0;0;0;1;1;2;0;0; ;0;1;2; ; ;2; ; ;1;4;0;2; ; ;2; ; ; ;1;1;0;3;4;0;0;0;0;0; ;0
100110;10;01;10;HUANUCO;HUANUCO;YARUMAYO;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;1;2; ;2; ;1;1;2;2;1;1;0;0;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;1;4;1;1;2;2; ; ; ;1;1;0;0;4;0;6;0;0;0; ;0
100111;10;01;11;HUANUCO;HUANUCO;PILLCO MARCA;2;1;1;27;1;26;1;27;3;24;1;1;3;3;0;2; ; ; ;2;0;0;0;2; ; ; ;2; ; ; ; ;1;5;5;0;1;31;21;10;2; ; ; ; ;1;1;1;0;1;1;1;0;2; ; ; ; ;1;27;2; ;2; ;1;1;2; ; ;1;1;1;20;1;9;1;7;1;3;2; ;1;56;2; ;1;125;2; ;1;72;2; ;2; ; ;1;1;3;3;1;1;3;1;1;0;0;0; ;1;1;1;1;1;1;12;1;4;1;2;1;280;2; ;1;1;1;1;2;3;0;1;1;2;3;4;PLAN DE PROGRAMAS PREVENTIVOS;0;1;2; ; ;2; ; ;1;11;5;2; ; ;2; ; ; ;1;1;2;3;4;0;6;7;8;0; ;0
100112;10;01;12;HUANUCO;HUANUCO;YACUS;2;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;1;0;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ; ;1;1;2; ;1;1;2; ;2; ;2; ;2; ;2; ;1;2;2; ;1;5;2; ;2; ; ;1;1;2;2;1;1;2;1;0;2;3;0; ;1;5;1;1;1;1;2;2; ;1;1;2; ;1;1;2;2;1;0;2;0;0;1;1;0;0;0; ;0;1;1;2;0;2; ; ;2; ; ;2; ; ;2; ; ; ;1;0;0;3;0;0;6;0;8;0; ;0
